Date,Open,High,Low,Close
1993-06-22 00:00:00,1.17391,1.17781,1.17391,1.17781
1993-06-23 00:00:00,1.17781,1.17781,1.16421,1.16421
1993-06-24 00:00:00,1.16421,1.16611,1.16421,1.16611
1993-06-25 00:00:00,1.16611,1.16761,1.16611,1.16761
1993-06-28 00:00:00,1.16761,1.17411,1.16761,1.17411
1993-06-29 00:00:00,1.17411,1.17411,1.16531,1.16531
1993-06-30 00:00:00,1.16531,1.16861,1.16531,1.16861
1993-07-01 00:00:00,1.16861,1.17281,1.16861,1.17281
1993-07-02 00:00:00,1.17281,1.17281,1.16781,1.16781
1993-07-06 00:00:00,1.16781,1.16781,1.16261,1.16261
1993-07-07 00:00:00,1.16261,1.16261,1.1625100000000002,1.1625100000000002
1993-07-08 00:00:00,1.1625100000000002,1.1625100000000002,1.14981,1.14981
1993-07-09 00:00:00,1.14981,1.14981,1.14331,1.14331
1993-07-12 00:00:00,1.14331,1.14771,1.14331,1.14771
1993-07-13 00:00:00,1.14771,1.14771,1.14661,1.14661
1993-07-14 00:00:00,1.14661,1.14661,1.14061,1.14061
1993-07-15 00:00:00,1.14061,1.14061,1.14011,1.14011
1993-07-16 00:00:00,1.14011,1.15391,1.14011,1.15391
1993-07-19 00:00:00,1.15391,1.15391,1.14941,1.14941
1993-07-20 00:00:00,1.14941,1.15361,1.14941,1.15361
1993-07-21 00:00:00,1.15361,1.15361,1.14331,1.14331
1993-07-22 00:00:00,1.14331,1.14331,1.13711,1.13711
1993-07-23 00:00:00,1.13711,1.13711,1.13371,1.13371
1993-07-26 00:00:00,1.13371,1.13371,1.13001,1.13001
1993-07-27 00:00:00,1.13001,1.13601,1.13001,1.13601
1993-07-28 00:00:00,1.13601,1.13601,1.12101,1.12101
1993-07-29 00:00:00,1.12101,1.12101,1.11091,1.11091
1993-07-30 00:00:00,1.11091,1.11691,1.11091,1.11691
1993-08-02 00:00:00,1.11691,1.13341,1.11691,1.13341
1993-08-03 00:00:00,1.13341,1.13551,1.13341,1.13551
1993-08-04 00:00:00,1.13551,1.13551,1.13041,1.13041
1993-08-05 00:00:00,1.13041,1.1343100000000002,1.13041,1.1343100000000002
1993-08-06 00:00:00,1.1343100000000002,1.1343100000000002,1.13241,1.13241
1993-08-09 00:00:00,1.13241,1.13241,1.12121,1.12121
1993-08-10 00:00:00,1.12121,1.12121,1.1181100000000002,1.1181100000000002
1993-08-11 00:00:00,1.1181100000000002,1.1181100000000002,1.11541,1.11541
1993-08-12 00:00:00,1.11541,1.11841,1.11541,1.11841
1993-08-13 00:00:00,1.11841,1.13401,1.11841,1.13401
1993-08-16 00:00:00,1.13401,1.13401,1.13381,1.13381
1993-08-17 00:00:00,1.13381,1.14241,1.13381,1.14241
1993-08-18 00:00:00,1.14241,1.14601,1.14241,1.14601
1993-08-19 00:00:00,1.14601,1.15211,1.14601,1.15211
1993-08-20 00:00:00,1.15211,1.15211,1.14401,1.14401
1993-08-23 00:00:00,1.14401,1.14911,1.14401,1.14911
1993-08-24 00:00:00,1.14911,1.14911,1.14441,1.14441
1993-08-25 00:00:00,1.14441,1.15071,1.14441,1.15071
1993-08-26 00:00:00,1.15071,1.15071,1.14981,1.14981
1993-08-27 00:00:00,1.14981,1.14981,1.14661,1.14661
1993-08-30 00:00:00,1.14661,1.14661,1.14501,1.14501
1993-08-31 00:00:00,1.14501,1.15271,1.14501,1.15271
1993-09-01 00:00:00,1.15271,1.15511,1.15271,1.15511
1993-09-02 00:00:00,1.15511,1.17011,1.15511,1.17011
1993-09-03 00:00:00,1.17011,1.18251,1.17011,1.18251
1993-09-07 00:00:00,1.18251,1.18251,1.17671,1.17671
1993-09-08 00:00:00,1.17671,1.19141,1.17671,1.19141
1993-09-09 00:00:00,1.19141,1.1987100000000002,1.19141,1.1987100000000002
1993-09-10 00:00:00,1.1987100000000002,1.1987100000000002,1.19321,1.19321
1993-09-13 00:00:00,1.19321,1.19391,1.19321,1.19391
1993-09-14 00:00:00,1.19391,1.20001,1.19391,1.20001
1993-09-15 00:00:00,1.20001,1.20001,1.19221,1.19221
1993-09-16 00:00:00,1.19221,1.19221,1.18831,1.18831
1993-09-17 00:00:00,1.18831,1.18831,1.18701,1.18701
1993-09-20 00:00:00,1.18701,1.18701,1.1725100000000002,1.1725100000000002
1993-09-21 00:00:00,1.1725100000000002,1.17531,1.1725100000000002,1.17531
1993-09-22 00:00:00,1.17531,1.17531,1.16641,1.16641
1993-09-23 00:00:00,1.16641,1.16641,1.16401,1.16401
1993-09-24 00:00:00,1.16401,1.17481,1.16401,1.17481
1993-09-27 00:00:00,1.17481,1.17991,1.17481,1.17991
1993-09-28 00:00:00,1.17991,1.1827100000000002,1.17991,1.1827100000000002
1993-09-29 00:00:00,1.1827100000000002,1.1827100000000002,1.16741,1.16741
1993-09-30 00:00:00,1.16741,1.16931,1.16741,1.16931
1993-10-01 00:00:00,1.16931,1.17481,1.16931,1.17481
1993-10-04 00:00:00,1.17481,1.17481,1.17341,1.17341
1993-10-05 00:00:00,1.17341,1.17491,1.17341,1.17491
1993-10-06 00:00:00,1.17491,1.17491,1.17331,1.17331
1993-10-07 00:00:00,1.17331,1.18501,1.17331,1.18501
1993-10-08 00:00:00,1.18501,1.19021,1.18501,1.19021
1993-10-12 00:00:00,1.19021,1.19021,1.18301,1.18301
1993-10-13 00:00:00,1.18301,1.18301,1.17551,1.17551
1993-10-14 00:00:00,1.17551,1.17551,1.17551,1.17551
1993-10-15 00:00:00,1.17551,1.17551,1.17031,1.17031
1993-10-18 00:00:00,1.17031,1.17031,1.16351,1.16351
1993-10-19 00:00:00,1.16351,1.16351,1.15871,1.15871
1993-10-20 00:00:00,1.15871,1.15871,1.15061,1.15061
1993-10-21 00:00:00,1.15061,1.15061,1.14571,1.14571
1993-10-22 00:00:00,1.14571,1.14571,1.14471,1.14471
1993-10-25 00:00:00,1.14471,1.14471,1.14051,1.14051
1993-10-26 00:00:00,1.14051,1.14051,1.13941,1.13941
1993-10-27 00:00:00,1.13941,1.13941,1.13811,1.13811
1993-10-28 00:00:00,1.13811,1.14111,1.13811,1.14111
1993-10-29 00:00:00,1.14111,1.14111,1.13091,1.13091
1993-11-01 01:00:00,1.13091,1.13341,1.13091,1.13341
1993-11-02 01:00:00,1.13341,1.13711,1.13341,1.13711
1993-11-03 01:00:00,1.13711,1.13711,1.13471,1.13471
1993-11-04 01:00:00,1.13471,1.13821,1.13471,1.13821
1993-11-05 01:00:00,1.13821,1.14291,1.13821,1.14291
1993-11-08 01:00:00,1.14291,1.14291,1.13461,1.13461
1993-11-09 01:00:00,1.13461,1.13641,1.13461,1.13641
1993-11-10 01:00:00,1.13641,1.13641,1.13561,1.13561
1993-11-12 01:00:00,1.13561,1.13591,1.13561,1.13591
1993-11-15 01:00:00,1.13591,1.13591,1.13101,1.13101
1993-11-16 01:00:00,1.13101,1.13101,1.13011,1.13011
1993-11-17 01:00:00,1.13011,1.13011,1.12791,1.12791
1993-11-18 01:00:00,1.12791,1.12791,1.12581,1.12581
1993-11-19 01:00:00,1.12581,1.13091,1.12581,1.13091
1993-11-22 01:00:00,1.13091,1.13091,1.13061,1.13061
1993-11-23 01:00:00,1.13061,1.1322100000000002,1.13061,1.1322100000000002
1993-11-24 01:00:00,1.1322100000000002,1.1322100000000002,1.12331,1.12331
1993-11-26 01:00:00,1.12331,1.12611,1.12331,1.12611
1993-11-29 01:00:00,1.12611,1.12611,1.12141,1.12141
1993-11-30 01:00:00,1.12141,1.12141,1.12121,1.12121
1993-12-01 01:00:00,1.12121,1.12121,1.11871,1.11871
1993-12-02 01:00:00,1.11871,1.12111,1.11871,1.12111
1993-12-03 01:00:00,1.12111,1.13481,1.12111,1.13481
1993-12-06 01:00:00,1.13481,1.13481,1.13481,1.13481
1993-12-07 01:00:00,1.13481,1.13611,1.13481,1.13611
1993-12-08 01:00:00,1.13611,1.13611,1.13531,1.13531
1993-12-09 01:00:00,1.13531,1.13901,1.13531,1.13901
1993-12-10 01:00:00,1.13901,1.13901,1.13291,1.13291
1993-12-13 01:00:00,1.13291,1.13291,1.12891,1.12891
1993-12-14 01:00:00,1.12891,1.12891,1.12741,1.12741
1993-12-15 01:00:00,1.12741,1.13131,1.12741,1.13131
1993-12-16 01:00:00,1.13131,1.1343100000000002,1.13131,1.1343100000000002
1993-12-17 01:00:00,1.1343100000000002,1.1343100000000002,1.13191,1.13191
1993-12-20 01:00:00,1.13191,1.13651,1.13191,1.13651
1993-12-21 01:00:00,1.13651,1.14061,1.13651,1.14061
1993-12-22 01:00:00,1.14061,1.14561,1.14061,1.14561
1993-12-23 01:00:00,1.14561,1.14561,1.14241,1.14241
1993-12-24 01:00:00,1.14241,1.14241,1.14141,1.14141
1993-12-27 01:00:00,1.14141,1.14141,1.14021,1.14021
1993-12-28 01:00:00,1.14021,1.14021,1.12811,1.12811
1993-12-29 01:00:00,1.12811,1.12811,1.11881,1.11881
1993-12-30 01:00:00,1.11881,1.11881,1.11571,1.11571
1993-12-31 01:00:00,1.11571,1.11571,1.11491,1.11491
1994-01-03 01:00:00,1.11491,1.11911,1.11491,1.11911
1994-01-04 01:00:00,1.11911,1.11911,1.11861,1.11861
1994-01-05 01:00:00,1.11861,1.11861,1.11761,1.11761
1994-01-06 01:00:00,1.11761,1.1221100000000002,1.11761,1.1221100000000002
1994-01-07 01:00:00,1.1221100000000002,1.1221100000000002,1.11971,1.11971
1994-01-10 01:00:00,1.11971,1.11971,1.11821,1.11821
1994-01-11 01:00:00,1.11821,1.12291,1.11821,1.12291
1994-01-12 01:00:00,1.12291,1.12291,1.11491,1.11491
1994-01-13 01:00:00,1.11491,1.11491,1.11491,1.11491
1994-01-14 01:00:00,1.11491,1.11971,1.11491,1.11971
1994-01-18 01:00:00,1.11971,1.11971,1.11891,1.11891
1994-01-19 01:00:00,1.11891,1.12371,1.11891,1.12371
1994-01-20 01:00:00,1.12371,1.12371,1.11801,1.11801
1994-01-21 01:00:00,1.11801,1.11801,1.11741,1.11741
1994-01-24 01:00:00,1.11741,1.12051,1.11741,1.12051
1994-01-25 01:00:00,1.12051,1.12261,1.12051,1.12261
1994-01-26 01:00:00,1.12261,1.12551,1.12261,1.12551
1994-01-27 01:00:00,1.12551,1.1302100000000002,1.12551,1.1302100000000002
1994-01-28 01:00:00,1.1302100000000002,1.1302100000000002,1.12961,1.12961
1994-01-31 01:00:00,1.12961,1.13451,1.12961,1.13451
1994-02-01 01:00:00,1.13451,1.13451,1.13071,1.13071
1994-02-02 01:00:00,1.13071,1.13071,1.12941,1.12941
1994-02-03 01:00:00,1.12941,1.12941,1.12231,1.12231
1994-02-04 01:00:00,1.12231,1.12231,1.11551,1.11551
1994-02-07 01:00:00,1.11551,1.11551,1.11351,1.11351
1994-02-08 01:00:00,1.11351,1.1161100000000002,1.11351,1.1161100000000002
1994-02-09 01:00:00,1.1161100000000002,1.11721,1.1161100000000002,1.11721
1994-02-10 01:00:00,1.11721,1.11731,1.11721,1.11731
1994-02-11 01:00:00,1.11731,1.12451,1.11731,1.12451
1994-02-14 01:00:00,1.12451,1.13091,1.12451,1.13091
1994-02-15 01:00:00,1.13091,1.13271,1.13091,1.13271
1994-02-16 01:00:00,1.13271,1.13271,1.13131,1.13131
1994-02-17 01:00:00,1.13131,1.13761,1.13131,1.13761
1994-02-18 01:00:00,1.13761,1.13761,1.13401,1.13401
1994-02-22 01:00:00,1.13401,1.13401,1.13131,1.13131
1994-02-23 01:00:00,1.13131,1.13591,1.13131,1.13591
1994-02-24 01:00:00,1.13591,1.14071,1.13591,1.14071
1994-02-25 01:00:00,1.14071,1.14421,1.14071,1.14421
1994-02-28 01:00:00,1.14421,1.14421,1.13811,1.13811
1994-03-01 01:00:00,1.13811,1.14201,1.13811,1.14201
1994-03-02 01:00:00,1.14201,1.14201,1.14101,1.14101
1994-03-03 01:00:00,1.14101,1.14101,1.13561,1.13561
1994-03-04 01:00:00,1.13561,1.13561,1.13561,1.13561
1994-03-07 01:00:00,1.13561,1.13561,1.13451,1.13451
1994-03-08 01:00:00,1.13451,1.13841,1.13451,1.13841
1994-03-09 01:00:00,1.13841,1.1504100000000002,1.13841,1.1504100000000002
1994-03-10 01:00:00,1.1504100000000002,1.15761,1.1504100000000002,1.15761
1994-03-11 01:00:00,1.15761,1.15761,1.15081,1.15081
1994-03-14 01:00:00,1.15081,1.15081,1.14771,1.14771
1994-03-15 01:00:00,1.14771,1.15091,1.14771,1.15091
1994-03-16 01:00:00,1.15091,1.15311,1.15091,1.15311
1994-03-17 01:00:00,1.15311,1.15311,1.14851,1.14851
1994-03-18 01:00:00,1.14851,1.14851,1.14471,1.14471
1994-03-21 01:00:00,1.14471,1.14861,1.14471,1.14861
1994-03-22 01:00:00,1.14861,1.15101,1.14861,1.15101
1994-03-23 01:00:00,1.15101,1.16001,1.15101,1.16001
1994-03-24 01:00:00,1.16001,1.16091,1.16001,1.16091
1994-03-25 01:00:00,1.16091,1.16091,1.16031,1.16031
1994-03-28 01:00:00,1.16031,1.16031,1.15811,1.15811
1994-03-29 01:00:00,1.15811,1.15981,1.15811,1.15981
1994-03-30 01:00:00,1.15981,1.16681,1.15981,1.16681
1994-03-31 01:00:00,1.16681,1.16681,1.15021,1.15021
1994-04-01 01:00:00,1.15021,1.15021,1.14851,1.14851
1994-04-04 00:00:00,1.14851,1.14851,1.14081,1.14081
1994-04-05 00:00:00,1.14081,1.14081,1.13921,1.13921
1994-04-06 00:00:00,1.13921,1.13921,1.13881,1.13881
1994-04-07 00:00:00,1.13881,1.14351,1.13881,1.14351
1994-04-08 00:00:00,1.14351,1.14411,1.14351,1.14411
1994-04-11 00:00:00,1.14411,1.14411,1.14011,1.14011
1994-04-12 00:00:00,1.14011,1.14391,1.14011,1.14391
1994-04-13 00:00:00,1.14391,1.14451,1.14391,1.14451
1994-04-14 00:00:00,1.14451,1.14451,1.14201,1.14201
1994-04-15 00:00:00,1.14201,1.14201,1.13911,1.13911
1994-04-18 00:00:00,1.13911,1.14821,1.13911,1.14821
1994-04-19 00:00:00,1.14821,1.15181,1.14821,1.15181
1994-04-20 00:00:00,1.15181,1.15621,1.15181,1.15621
1994-04-21 00:00:00,1.15621,1.15621,1.15381,1.15381
1994-04-22 00:00:00,1.15381,1.16201,1.15381,1.16201
1994-04-25 00:00:00,1.16201,1.1625100000000002,1.16201,1.1625100000000002
1994-04-26 00:00:00,1.1625100000000002,1.16721,1.1625100000000002,1.16721
1994-04-27 00:00:00,1.16721,1.17101,1.16721,1.17101
1994-04-28 00:00:00,1.17101,1.17721,1.17101,1.17721
1994-04-29 00:00:00,1.17721,1.18421,1.17721,1.18421
1994-05-02 00:00:00,1.18421,1.18751,1.18421,1.18751
1994-05-03 00:00:00,1.18751,1.18751,1.17331,1.17331
1994-05-04 00:00:00,1.17331,1.17331,1.16801,1.16801
1994-05-05 00:00:00,1.16801,1.17141,1.16801,1.17141
1994-05-06 00:00:00,1.17141,1.17691,1.17141,1.17691
1994-05-09 00:00:00,1.17691,1.17691,1.16541,1.16541
1994-05-10 00:00:00,1.16541,1.16541,1.16501,1.16501
1994-05-11 00:00:00,1.16501,1.16801,1.16501,1.16801
1994-05-12 00:00:00,1.16801,1.16801,1.16641,1.16641
1994-05-13 00:00:00,1.16641,1.16641,1.16341,1.16341
1994-05-16 00:00:00,1.16341,1.16941,1.16341,1.16941
1994-05-17 00:00:00,1.16941,1.17621,1.16941,1.17621
1994-05-18 00:00:00,1.17621,1.17751,1.17621,1.17751
1994-05-19 00:00:00,1.17751,1.18281,1.17751,1.18281
1994-05-20 00:00:00,1.18281,1.18341,1.18281,1.18341
1994-05-23 00:00:00,1.18341,1.18341,1.17721,1.17721
1994-05-24 00:00:00,1.17721,1.18191,1.17721,1.18191
1994-05-25 00:00:00,1.18191,1.18191,1.18191,1.18191
1994-05-26 00:00:00,1.18191,1.1826100000000002,1.18191,1.1826100000000002
1994-05-27 00:00:00,1.1826100000000002,1.1826100000000002,1.18131,1.18131
1994-05-31 00:00:00,1.18131,1.18131,1.18041,1.18041
1994-06-01 00:00:00,1.18041,1.18041,1.17551,1.17551
1994-06-02 00:00:00,1.17551,1.17551,1.16541,1.16541
1994-06-03 00:00:00,1.16541,1.16631,1.16541,1.16631
1994-06-06 00:00:00,1.16631,1.16741,1.16631,1.16741
1994-06-07 00:00:00,1.16741,1.16741,1.16491,1.16491
1994-06-08 00:00:00,1.16491,1.16491,1.16291,1.16291
1994-06-09 00:00:00,1.16291,1.16801,1.16291,1.16801
1994-06-10 00:00:00,1.16801,1.17701,1.16801,1.17701
1994-06-13 00:00:00,1.17701,1.18111,1.17701,1.18111
1994-06-14 00:00:00,1.18111,1.18691,1.18111,1.18691
1994-06-15 00:00:00,1.18691,1.18691,1.1867100000000002,1.1867100000000002
1994-06-16 00:00:00,1.1867100000000002,1.20111,1.1867100000000002,1.20111
1994-06-17 00:00:00,1.20111,1.20871,1.20111,1.20871
1994-06-20 00:00:00,1.20871,1.21451,1.20871,1.21451
1994-06-21 00:00:00,1.21451,1.21451,1.20651,1.20651
1994-06-22 00:00:00,1.20651,1.2108100000000002,1.20651,1.2108100000000002
1994-06-23 00:00:00,1.2108100000000002,1.22121,1.2108100000000002,1.22121
1994-06-24 00:00:00,1.22121,1.22861,1.22121,1.22861
1994-06-27 00:00:00,1.22861,1.22861,1.22631,1.22631
1994-06-28 00:00:00,1.22631,1.22631,1.22381,1.22381
1994-06-29 00:00:00,1.22381,1.22381,1.22131,1.22131
1994-06-30 00:00:00,1.22131,1.22131,1.21621,1.21621
1994-07-01 00:00:00,1.21621,1.22341,1.21621,1.22341
1994-07-05 00:00:00,1.22341,1.23131,1.22341,1.23131
1994-07-06 00:00:00,1.23131,1.23131,1.22811,1.22811
1994-07-07 00:00:00,1.22811,1.23471,1.22811,1.23471
1994-07-08 00:00:00,1.23471,1.25971,1.23471,1.25971
1994-07-11 00:00:00,1.25971,1.27101,1.25971,1.27101
1994-07-12 00:00:00,1.27101,1.27101,1.26021,1.26021
1994-07-13 00:00:00,1.26021,1.26021,1.24981,1.24981
1994-07-14 00:00:00,1.24981,1.24981,1.24321,1.24321
1994-07-15 00:00:00,1.24321,1.25011,1.24321,1.25011
1994-07-18 00:00:00,1.25011,1.25011,1.23651,1.23651
1994-07-19 00:00:00,1.23651,1.23871,1.23651,1.23871
1994-07-20 00:00:00,1.23871,1.23871,1.22771,1.22771
1994-07-21 00:00:00,1.22771,1.22771,1.21671,1.21671
1994-07-22 00:00:00,1.21671,1.21931,1.21671,1.21931
1994-07-25 00:00:00,1.21931,1.22191,1.21931,1.22191
1994-07-26 00:00:00,1.22191,1.22921,1.22191,1.22921
1994-07-27 00:00:00,1.22921,1.22921,1.22361,1.22361
1994-07-28 00:00:00,1.22361,1.22361,1.2229100000000002,1.2229100000000002
1994-07-29 00:00:00,1.2229100000000002,1.22911,1.2229100000000002,1.22911
1994-08-01 00:00:00,1.22911,1.22911,1.22671,1.22671
1994-08-02 00:00:00,1.22671,1.22731,1.22671,1.22731
1994-08-03 00:00:00,1.22731,1.22731,1.22561,1.22561
1994-08-04 00:00:00,1.22561,1.22791,1.22561,1.22791
1994-08-05 00:00:00,1.22791,1.22791,1.22781,1.22781
1994-08-08 00:00:00,1.22781,1.22781,1.22621,1.22621
1994-08-09 00:00:00,1.22621,1.22771,1.22621,1.22771
1994-08-10 00:00:00,1.22771,1.22771,1.22711,1.22711
1994-08-11 00:00:00,1.22711,1.23571,1.22711,1.23571
1994-08-12 00:00:00,1.23571,1.24081,1.23571,1.24081
1994-08-15 00:00:00,1.24081,1.24081,1.24051,1.24051
1994-08-16 00:00:00,1.24051,1.24051,1.23891,1.23891
1994-08-17 00:00:00,1.23891,1.24401,1.23891,1.24401
1994-08-18 00:00:00,1.24401,1.2512100000000002,1.24401,1.2512100000000002
1994-08-19 00:00:00,1.2512100000000002,1.25911,1.2512100000000002,1.25911
1994-08-22 00:00:00,1.25911,1.25911,1.25371,1.25371
1994-08-23 00:00:00,1.25371,1.25371,1.24961,1.24961
1994-08-24 00:00:00,1.24961,1.24961,1.2491100000000002,1.2491100000000002
1994-08-25 00:00:00,1.2491100000000002,1.2491100000000002,1.23331,1.23331
1994-08-26 00:00:00,1.23331,1.23331,1.22731,1.22731
1994-08-29 00:00:00,1.22731,1.22941,1.22731,1.22941
1994-08-30 00:00:00,1.22941,1.22941,1.22941,1.22941
1994-08-31 00:00:00,1.22941,1.23231,1.22941,1.23231
1994-09-01 00:00:00,1.23231,1.24431,1.23231,1.24431
1994-09-02 00:00:00,1.24431,1.25091,1.24431,1.25091
1994-09-06 00:00:00,1.25091,1.25091,1.24701,1.24701
1994-09-07 00:00:00,1.24701,1.24701,1.24151,1.24151
1994-09-08 00:00:00,1.24151,1.25541,1.24151,1.25541
1994-09-09 00:00:00,1.25541,1.25621,1.25541,1.25621
1994-09-12 00:00:00,1.25621,1.25621,1.25221,1.25221
1994-09-13 00:00:00,1.25221,1.25761,1.25221,1.25761
1994-09-14 00:00:00,1.25761,1.25761,1.25271,1.25271
1994-09-15 00:00:00,1.25271,1.26311,1.25271,1.26311
1994-09-16 00:00:00,1.26311,1.26311,1.25111,1.25111
1994-09-19 00:00:00,1.25111,1.25201,1.25111,1.25201
1994-09-20 00:00:00,1.25201,1.25681,1.25201,1.25681
1994-09-21 00:00:00,1.25681,1.25681,1.25531,1.25531
1994-09-22 00:00:00,1.25531,1.25761,1.25531,1.25761
1994-09-23 00:00:00,1.25761,1.25761,1.25111,1.25111
1994-09-26 00:00:00,1.25111,1.25651,1.25111,1.25651
1994-09-27 00:00:00,1.25651,1.25651,1.25501,1.25501
1994-09-28 00:00:00,1.25501,1.25761,1.25501,1.25761
1994-09-29 00:00:00,1.25761,1.25761,1.25541,1.25541
1994-09-30 00:00:00,1.25541,1.25541,1.25421,1.25421
1994-10-03 00:00:00,1.25421,1.2572100000000002,1.25421,1.2572100000000002
1994-10-04 00:00:00,1.2572100000000002,1.2613100000000002,1.2572100000000002,1.2613100000000002
1994-10-05 00:00:00,1.2613100000000002,1.2613100000000002,1.2612100000000002,1.2612100000000002
1994-10-06 00:00:00,1.2612100000000002,1.2612100000000002,1.26101,1.26101
1994-10-07 00:00:00,1.26101,1.26101,1.25761,1.25761
1994-10-11 00:00:00,1.25761,1.26161,1.25761,1.26161
1994-10-12 00:00:00,1.26161,1.26341,1.26161,1.26341
1994-10-13 00:00:00,1.26341,1.27821,1.26341,1.27821
1994-10-14 00:00:00,1.27821,1.29411,1.27821,1.29411
1994-10-17 00:00:00,1.29411,1.29411,1.29401,1.29401
1994-10-18 00:00:00,1.29401,1.29401,1.29371,1.29371
1994-10-19 00:00:00,1.29371,1.29531,1.29371,1.29531
1994-10-20 00:00:00,1.29531,1.29681,1.29531,1.29681
1994-10-21 00:00:00,1.29681,1.29971,1.29681,1.29971
1994-10-24 00:00:00,1.29971,1.30411,1.29971,1.30411
1994-10-25 00:00:00,1.30411,1.30411,1.30311,1.30311
1994-10-26 00:00:00,1.30311,1.30311,1.30091,1.30091
1994-10-27 00:00:00,1.30091,1.30091,1.28921,1.28921
1994-10-28 00:00:00,1.28921,1.29341,1.28921,1.29341
1994-10-31 01:00:00,1.29341,1.29931,1.29341,1.29931
1994-11-01 01:00:00,1.29931,1.29931,1.29281,1.29281
1994-11-02 01:00:00,1.29281,1.29281,1.27771,1.27771
1994-11-03 01:00:00,1.27771,1.27821,1.27771,1.27821
1994-11-04 01:00:00,1.27821,1.28321,1.27821,1.28321
1994-11-07 01:00:00,1.28321,1.2875100000000002,1.28321,1.2875100000000002
1994-11-08 01:00:00,1.2875100000000002,1.2875100000000002,1.27091,1.27091
1994-11-09 01:00:00,1.27091,1.27091,1.26891,1.26891
1994-11-10 01:00:00,1.26891,1.26891,1.26201,1.26201
1994-11-14 01:00:00,1.26201,1.26201,1.25801,1.25801
1994-11-15 01:00:00,1.25801,1.25801,1.25351,1.25351
1994-11-16 01:00:00,1.25351,1.25631,1.25351,1.25631
1994-11-17 01:00:00,1.25631,1.25631,1.25011,1.25011
1994-11-18 01:00:00,1.25011,1.25011,1.24761,1.24761
1994-11-21 01:00:00,1.24761,1.25031,1.24761,1.25031
1994-11-22 01:00:00,1.25031,1.25211,1.25031,1.25211
1994-11-23 01:00:00,1.25211,1.25211,1.24391,1.24391
1994-11-25 01:00:00,1.24391,1.24391,1.24031,1.24031
1994-11-28 01:00:00,1.24031,1.24031,1.23941,1.23941
1994-11-29 01:00:00,1.23941,1.23941,1.23781,1.23781
1994-11-30 01:00:00,1.23781,1.23781,1.23451,1.23451
1994-12-01 01:00:00,1.23451,1.23451,1.23151,1.23151
1994-12-02 01:00:00,1.23151,1.23451,1.23151,1.23451
1994-12-05 01:00:00,1.23451,1.23451,1.23181,1.23181
1994-12-06 01:00:00,1.23181,1.23451,1.23181,1.23451
1994-12-07 01:00:00,1.23451,1.23451,1.23091,1.23091
1994-12-08 01:00:00,1.23091,1.23091,1.23001,1.23001
1994-12-09 01:00:00,1.23001,1.23281,1.23001,1.23281
1994-12-12 01:00:00,1.23281,1.23281,1.23281,1.23281
1994-12-13 01:00:00,1.23281,1.23281,1.23261,1.23261
1994-12-14 01:00:00,1.23261,1.23331,1.23261,1.23331
1994-12-15 01:00:00,1.23331,1.23331,1.23241,1.23241
1994-12-16 01:00:00,1.23241,1.23241,1.23051,1.23051
1994-12-19 01:00:00,1.23051,1.23171,1.23051,1.23171
1994-12-20 01:00:00,1.23171,1.23221,1.23171,1.23221
1994-12-21 01:00:00,1.23221,1.23221,1.22821,1.22821
1994-12-22 01:00:00,1.22821,1.22831,1.22821,1.22831
1994-12-23 01:00:00,1.22831,1.23051,1.22831,1.23051
